Item_Name,SKU,GMV,Units_Sold,Orders,Offer_Pageviews,Offer_Conversion,Item_id,Base_Item_Id,Item_Pageviews,Item_Conversion,Auth_Sales,Cancelled_Sales,Refund_Sales,Department,Brand,Listing_Quality_Score,GMV_Minus_Commission,AUR,Cancelled_Units,Item_Condition
"Restored Dell Optiplex 9020 Tower PC, i5 Quad-Core, 1TB HDD, 8GB RAM, Win 10 Home, DVD, WiFi, USB Keyboard & Mouse (Refurbished)",EJB-BA0-BL4O,0.00,0,0,0,"",761784135,761784135,0,"",0.00,0.00,0.00,TABLETS,Dell,42.85714340209961,0.00,"",0,Restored: Like New
"Dell Optiplex 990 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 500GB SATA Hard Drive, Windows 11 Professional 64bit (Monitor Not Included)",072-WQVH-X0X,158.89,1,1,2,50.0,509679173,509679173,3,33.33333333333333,158.89,0.00,0.00,COMPUTING,Dell,100.0,149.36,158.89000000000000000,0,New
"Pre-Owned HP EliteDesk 8100 Desktop Computer PC, Intel Quad-Core i7, 1TB HDD, 4GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse (Used )",VHZ-QSF-GXA,0.00,0,0,0,"",872147425,872147425,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Like New
Fast Dell Optiplex 9010 Computer PC i7-3770 Quad Core 3.4Ghz 16GB New 120GB SSD DVD Windows 10 Pro 64 Bit WiFi,J48-8OH-Y8L6,0.00,0,0,0,"",297311926,297311926,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,New
Pre-Owned Dell Optiplex Windows 7 Pro Desktop Computer Intel Core i5 3.1GHz Processor 16GB RAM 1TB HD Wifi with a Monitor Not Included LCD Monitor Keyboard and Mouse - Used - Like PC with a 1 Year Warranty,AGX-A631-6SG,0.00,0,0,0,"",652493740,652493740,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Pre-Owned: Good
"Pre-Owned HP EliteDesk 8200 Tower Computer PC, Intel Quad-Core i5, 1TB HDD, 8GB DDR3 RAM, Windows 10 Pro, DVW, WIFI, 20in Monitor, USB Keyboard and Mouse (Used )",H5CE-Z4A2-1D3WH,130.00,1,1,0,"",165915225,165915225,3,33.33333333333333,130.00,0.00,0.00,TABLETS,HP,67.34688568115234,122.20,130.00000000000000000,0,Pre-Owned: Like New
Restored HP Elite 8100 Desktop Computer Package - Intel Core i5 3.2-GHz 8GB RAM 500GB 19 Inch LCD WiFi Windows 10 Professional - (Refurbished),XG2-PWIU-FB5,0.00,0,0,0,"",964457910,964457910,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Restored: Like New
"Pre-Owned DELL Optiplex 790 Desktop Computer PC, Intel Quad-Core i7, 2TB HDD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse (Used )",LSP8-NXQY-858YQ,159.70,1,1,0,"",363684470,363684470,4,25.0,159.70,0.00,0.00,TABLETS,Dell,0.0,150.12,159.70000000000000000,0,Pre-Owned: Like New
"HP EliteDesk 8200 Desktop Computer PC, Intel Quad-Core i5, 2TB HDD, 8GB DDR3 RAM, Windows 10 Pro, DVW, WIFI (Used )",YJT-TD0-ICZ,0.00,0,0,3,0.0,55080648,55080648,4,0.0,0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,New
"Dell OptiPlex 7020 Desktop Computer, Intel Core i7 4th Gen i7-4790 Quad-core (4 Core) 3.60 GHz, 8 GB RAM DDR3 SDRAM, Small Form Factor",NVY-YJO-27YI,0.00,0,0,0,"",44727500,44727500,10,0.0,0.00,0.00,0.00,COMPUTING,Dell,50.0,0.00,"",0,New
"Pre-Owned HP EliteDesk 8100 Desktop Computer PC, Intel Quad-Core i7, 1TB HDD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse",23Y-YJO-VXU,683.04,4,4,0,"",118419325,118419325,76,5.263157894736842,683.04,0.00,0.00,TABLETS,HP,6.122444152832031,642.04,170.76000000000000000,0,Pre-Owned: Like New
"Pre-Owned DELL Optiplex 790 Desktop Computer PC, Intel Quad-Core i7, 1TB HDD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 19in Monitor, USB Keyboard and Mouse (Used )",VM9-QSU-YFF,0.00,0,0,0,"",147293108,147293108,1,0.0,0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,Pre-Owned: Like New
"Dell 9010 Optiplex Desktop Computer Intel Core I5 3.4GHz 16GB RAM 2TB HDD Windows 10 Professional Includes Bluetooth,WIFI,Keyboard and Mouse",6IT-89-8CH,363.10,2,2,2,100.0,3239539547,3239539547,2,100.0,363.10,0.00,0.00,COMPUTING,Dell,100.0,341.32,181.55000000000000000,0,New
"Dell OptiPlex 3020 Tower Computer PC, 3.20 GHz Intel i5 Quad Core , 16GB DDR3 RAM, 2TB SATA Hard Drive, Windows 11 Pro 64bit (Monitor Not Included)",LH1-0TYT-U68,1286.79,7,7,12,58.333333333333336,612236401,612236401,37,18.91891891891892,1286.79,0.00,0.00,COMPUTING,Dell,83.94776884714763,1209.58,183.82714285710000000,0,New
"Dell OptiPlex 7010 Gaming Desktop, Core i5, 16GB, 1TB HD, DVD, Black",FP2-7B13-X59,2508.59,15,17,163,10.429447852760736,515723250,515723250,269,6.691449814126393,3008.36,164.89,334.88,COMPUTING,Dell,82.82016332525956,2358.09,167.13111111110000000,1,New
"Pre-Owned Dell OptiPlex 3020 Desktop Computer Intel Core i3 8GB RAM 1TB HD DVDRW Windows 11 Dual 22"" LCD Monitors Wi-Fi Used PC",EV7-8C13-K85,1279.53,7,13,163,4.294478527607362,341739061,341739061,412,3.1553398058252426,2376.27,365.58,731.16,TABLETS,Dell,44.66249681130434,1202.74,182.79000000000000000,2,Pre-Owned: Good
"Pre-Owned DELL Optiplex 9020 Desktop Computer PC, Intel Quad-Core i5, 500GB HDD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, New 24in Monitor, USB Keyboard and Mouse (Used )",RAQ-J4T-IMW,376.52,2,1,0,"",637017253,637017253,1,100.0,376.52,0.00,0.00,TABLETS,Dell,100.0,353.93,188.26000000000000000,0,Pre-Owned: Like New
"Pre-Owned DELL Optiplex 3010 Desktop Computer PC, Intel Quad-Core i5, 250GB HDD, 4GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 19in Monitor, USB Keyboard and Mouse",N45-5YJ-WHD,0.00,0,0,0,"",588921963,588921963,9,0.0,0.00,0.00,0.00,TABLETS,Dell,30.490804036458332,0.00,"",0,Pre-Owned: Good
"Restored Dell OptiPlex 9010 Desktop Tower Computer, Intel Core i5, 8GB RAM, 2TB HD, DVD-RW, Windows 10 Pro 64-bit, Black (Refurbished)",CK0-XAS-7GP,210.94,2,3,9,22.22222222222222,49333322,49333322,24,12.5,316.41,0.00,105.47,TABLETS,Dell,51.52021408081055,198.28,105.47000000000000000,0,Restored: Like New
"Lenovo Desktop Computer MT Core i5 CPU 16GB Ram, 2TB HDD, New 22"" LCD, Keyboard & Mouse, WiFi, Bluetooth, DVD, Win10 Pro PC (Renewed)",541-1HE-JFD8,0.00,0,0,0,"",279508352,279508352,0,"",0.00,0.00,0.00,COMPUTING,Lenovo,0.0,0.00,"",0,New
Pre-Owned Dell Optiplex Dual Monitor Desktop Computer with Intel Core i5 Processor 16GB RAM 1TB HD 300Mps Wifi DVD Windows 10 Pro and 2x Monitor Not Included LCD Monitor's - Used PC with 1 Year Warranty,PQQ-VYQX-Q6G,0.00,0,0,0,"",438371976,438371976,0,"",0.00,0.00,0.00,TABLETS,Dell,32.653114318847656,0.00,"",0,Pre-Owned: Good
"DELL Optiplex 9020 Desktop Computer PC, Intel Quad-Core i5, 2TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse (Used )",HWV-W9F-AKN,219.62,1,2,0,"",205426449,205426449,38,5.263157894736842,429.52,0.00,209.90,TABLETS,Dell,30.830913543701172,206.43,214.76000000000000000,0,Pre-Owned: Like New
Dell Desktop SFF Tower Computer i7 32GB 2TB SSD HDMI Windows 10 PC WiFi + 27' Monitors ; FREE LED Keyboard & Mouse!!!,HD8E-BGE5-AV31W,370.33,1,3,18,16.666666666666664,1936761055,1936761055,27,11.11111111111111,1130.33,0.00,760.00,COMPUTING,Dell,42.580627059936525,357.20,376.77666666670000000,0,New
"Restored Dell Optiplex Desktop Computer 3.3 GHz Core I3 Tower PC, 4GB, 500GB HDD, Windows 10 Home x64, Office 365, 19"" Monitor , Wireless Mouse & Keyboard (Refurbished)",0FU-UN5-K8C9,143.90,1,1,0,"",276879415,276879415,6,16.666666666666664,143.90,0.00,0.00,TABLETS,Dell,76.67634582519531,135.27,143.90000000000000000,0,Restored: Like New
"Dell OptiPlex 7010 Computer PC, Intel i5 Quad Core Gen 2, with Radeon Graphics, 16GB DDR3 RAM, 128GB SSD + 500GB HDD, WiFi, Windows 11 ((Used - Like )) (Fortnite Ready)",EE1-6A17-V16,0.00,0,0,0,"",946421957,946421957,0,"",0.00,0.00,0.00,TABLETS,Dell,58.8921152750651,0.00,"",0,New
"Restored HP Elite 600 G1 Intel Core i3 3.4 GHz Desktop Slimline PC 8GB 256GB SSD with 19"" LCD Monitor DVD VGA DisplayPort USB Desktop Computer Windows 10 Home (Refurbished)",7NK-K5C-3DM,365.97,3,3,0,"",814617001,814617001,50,6.0,365.97,0.00,0.00,TABLETS,HP,0.0,344.01,121.99000000000000000,0,Restored: Like New
Pre-Owned Windows 11 Pro 64bit Fast Dell 9010 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 1TB Hard Drive with a (Monitor Not Included) Keyboard and Mouse,55A-ASM-UA3,325.18,2,2,1,100.0,885992194,885992194,1,100.0,325.18,0.00,0.00,TABLETS,Dell,83.16327857971191,305.66,162.59000000000000000,0,Pre-Owned: Like New
"Restored Dell Fast Gaming PC Optiplex 3020 SFF Win 10 Home Intel Core i5 GeForce GT 730 4GB Desktop with NEW Dual 24"" Monitor (Refurbished)",QRB-P5P-PDJ,265.81,1,1,2,50.0,588881630,298363853,5,20.0,265.81,0.00,0.00,TABLETS,Dell,100.0,249.86,265.81000000000000000,0,Restored: Like New
Pre-Owned Dell OptiPlex 7010 Windows 11 Pro Desktop PC Computer with a Intel i5 Processor 16GB of Ram 480SSD HDD DVD and Wifi with (Monitor Not Included) - Used Like,IQQ-3Y6Z-9B0,0.00,0,0,0,"",309229144,309229144,0,"",0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,Pre-Owned: Good
"Pre-Owned DELL Optiplex OP390 Desktop Computer PC, Intel Quad-Core i5, 250GB HDD, 4GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 19in Monitor, USB Keyboard and Mouse (Used )",BTG-00040854WM,0.00,0,0,0,"",794366502,794366502,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Pre-Owned: Like New
"Pre-Owned HP EliteDesk 8100 Tower Computer PC, Intel Dual-Core i5, 1TB HDD, 8GB DDR3 RAM, Windows 10 Pro, DVD, WIFI (Used )",JQ2-21Q-Y0Z,0.00,0,0,0,"",55080607,55080607,3,0.0,0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Like New
"Dell 3020 SFF Desktop PC with Intel Core i5 Processor, 16GB Memory, 480SSD Hard Drive, DVD, Wi-Fi and Windows 11 Pro Computer (Monitor Not Included)",RS8-I4D4-I04,165.94,1,3,21,14.285714285714285,228781705,228781705,27,11.11111111111111,500.63,165.94,168.75,COMPUTING,Dell,75.0,155.98,166.87666666670000000,1,New
"Restored PC - Lenovo M93p Intel i5 3.2 GhZ 4th gen Desktop 16GB RAM 2TB Reg SATA (No 2nd HDD) 19"" LCD Win 10-64 Home (Refurbished)",OHW-V7S-7PV,0.00,0,0,0,"",330881394,330881394,0,"",0.00,0.00,0.00,TABLETS,Lenovo,0.0,0.00,"",0,Restored: Like New
"Windows 11 Pro Dell OptiPlex 3020 Desktop Computer, Intel Corei5 Dual-core (2 Core) 3.50 GHz, 16GB RAM DDR3 240SSD HDD, Small Form Factor with (Monitor Not Included)",3MG-496F-B0H,428.96,2,3,15,20.0,789747377,789747377,21,14.285714285714285,645.89,216.93,0.00,COMPUTING,Dell,46.54375294276646,403.22,215.29666666670000000,1,New
"Restored Dell Optiplex Desktop Computer 3.1 GHz Core i3 Tower PC, 16GB, 2TB HDD, Windows 10 Home x64, 19"" Dual Monitor , USB Mouse & Keyboard (Refurbished)",EWE-L8F-BWK,0.00,0,0,0,"",704152844,704152844,1,0.0,0.00,0.00,0.00,TABLETS,Dell,21.76874287923177,0.00,"",0,Restored: Like New
Fast Dell Optiplex 7010 Desktop PC I5-3470 Quad Core 3.2Ghz 8Gb 1TB DVDRW Windows 7 64 Bit WiFi with Monitor Not Included LCD Monitor,WB7-6U95-N28,0.00,0,0,0,"",552795932,552795932,0,"",0.00,0.00,0.00,COMPUTING,Dell,12.903135299682617,0.00,"",0,New
"Pre-Owned Dell OptiPlex 7010 Windows 11 Pro Desktop PC Computer With a Intel i5 Processor 3.0GHz Processor 16GB of Ram 512SSD Hard Drive DVD and Wifi with 19"" LCD Monitor - Used",L6N-ON1E-BN4,0.00,0,0,0,"",718711344,718711344,0,"",0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,Pre-Owned: Like New
"Refurbished Dell Optiplex 990-SFF WA1-0429 Desktop PC with Intel Core i7-2600 Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Pro (Monitor Not Included)",G4A-A3J-IO3Y,0.00,0,0,0,"",50644502,50644502,0,"",0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,New
"Pre-Owned Dell OptiPlex 3020 Desktop Computer Intel Core i3 8GB RAM 1TB HD DVDRW Windows 11 Dual 22"" LCD Monitors Wi-Fi Used PC",EV7-8C13-K85,0.00,0,0,6,0.0,341739061,341739061,7,0.0,0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,New
Pre-Owned Dell OptiPlex 7010 SFF Desktop Computer Intel Quad Core i5 CPU 16GB Memory 2TB HD DVD-RW Wi-fi and a (Monitor Not Included) Windows 11 - Used PC,S4X-3Q4G-ZC0,0.00,0,0,0,"",144823050,144823050,0,"",0.00,0.00,0.00,TABLETS,Dell,32.653114318847656,0.00,"",0,Pre-Owned: Good
"Restored Dell UltraSharp 1908FP 19"" SXGA LCD Monitor, 5:4, Black (Refurbished)",5NW-GSY-ORT,0.00,0,0,1,0.0,13215578,13215578,1,0.0,0.00,0.00,0.00,COMPUTER MONITORS,Dell,50.0,0.00,"",0,Restored: Like New
"Pre-Owned Dell OptiPlex 7010 Ultra Small Form Factor Desktop Computer PC, 3.00 GHz Intel i3 Dual Core 8GB DDR3 RAM, 120GB SSD Hard Drive, Windows 11 Professional 64bit",CEY-C4M-TET,0.00,0,0,0,"",509205050,509205050,0,"",0.00,0.00,0.00,TABLETS,Dell OptiPlex,100.0,0.00,"",0,Pre-Owned: Like New
"Restored Work from home Ultra Slim HP 8200 USFF Mini Desktop Computer Core i52nd 8GB Ram, 500GB HDD, 20"" LCD, WiFi, Bluetooth, Win10 Home (Refurbished)",KVS-T3G-WHY,139.98,1,1,0,"",756463989,756463989,6,16.666666666666664,139.98,0.00,0.00,TABLETS,HP,67.34688568115234,131.58,139.98000000000000000,0,Restored: Like New
"HP EliteDesk 800G1 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 4, 8GB DDR3 RAM, 2TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Professional 64bit",O6L-LFS-0UT,178.85,1,1,52,1.9230769230769231,989318643,989318643,77,1.2987012987012987,178.85,0.00,0.00,TABLETS,HP,0.0,168.12,178.85000000000000000,0,New
"Pre-Owned Used HP Elitedesk 800 G1 Tower Intel Core i5-4570-3.2GHz, 32GB RAM, 240GB SSD + 2TB HDD, DVDRW, Windows 10 Pro",44S-SMX-Q6O,0.00,0,0,0,"",581348903,581348903,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Good
"Restored Dell Desktop Tower Computer, Intel Core i7, 16GB RAM, 2TB HD, DVD-ROM, Windows 10, Black (Refurbished)",MJ1-8O36-Y63,168.99,1,1,0,"",314558036,314558036,2,50.0,168.99,0.00,0.00,TABLETS,Dell,100.0,158.85,168.99000000000000000,0,Restored: Like New
Restored HP G1 Desktop Computer Core i5 Processor 3.2GHz 16GB RAM 2TB HDD Windows 10 (Refurbished),LX7-7SI-VXMC,117.80,1,1,0,"",1743382331,1743382331,129,1.550387596899225,117.80,0.00,0.00,TABLETS,HP,27.113693237304688,110.73,117.80000000000000000,0,Restored: Like New
"Pre-Owned Dell OptiPlex 3010 Tower Desktop Computer PC 3.20 GHz Intel i5 Quad Core 4GB DDR3 RAM 1TB SATA Hard Drive, WiFi Windows 11 Pro 64 Bit Used",HAG-B3H-LRV,961.04,8,12,33,30.303030303030305,152190449,152190449,49,26.53061224489796,1441.56,120.13,360.39,TABLETS,Dell,68.48072857326932,903.36,120.13000000000000000,1,Pre-Owned: Good
"Pre-Owned HP 8200 Desktop Computers, Intel Core i5, 16GB, 2TB HD",6TA-A3C-XI0W,0.00,0,0,0,"",3175575464,3175575464,0,"",0.00,0.00,0.00,TABLETS,HP,0.0,0.00,"",0,Pre-Owned: Like New
DELL Gaming Desktop PC 2TB HDD/512SSD Core i5 16GB WiFi WIN10 Fortnite ready,QK3-5M66-M38,1398.64,8,11,129,8.527131782945736,445600441,445600441,185,5.9459459459459465,2097.96,0.00,699.32,COMPUTING,Dell,28.029631981482872,1314.72,174.83000000000000000,0,New
Restored Dell OptiPlex 5060 - Windows 11 Desktop Computer Intel Core i5-8600 Six Core (4.3GHz Turbo) 16GB DDR4 RAM 500GB SSD + 1TB HDD WiFi + Bluetooth Home or Office PC (Refurbished),0A4-49I-NKKD,1515.01,7,13,144,8.333333333333332,698611812,698611812,330,4.545454545454546,2813.59,216.43,1082.15,TABLETS,Dell,50.0,1424.08,216.43000000000000000,1,Restored: Like New
"Dell Optiplex 3020 SFF Computer, Intel Core I5-4570, 4GB RAM, 256GB SSD",WXL-R2L-ACX,0.00,0,2,36,2.7777777777777777,687095476,687095476,174,0.5747126436781609,337.22,0.00,337.22,COMPUTING,Dell,33.333333333333336,0.00,168.61000000000000000,0,New
"Fast Dell Optiplex 7010 Desktop PC I5-3470 Quad Core 3.2Ghz 16GB 2TB DVDRW Windows 11 64 Bit WiFi with 17"" LCD Monitor",N1T-XUSF-PCB,3915.25,22,33,384,9.114583333333332,620080309,620080309,668,5.538922155688622,6512.29,560.34,2036.70,COMPUTING,Dell,24.423932123184205,3680.03,180.89694444440000000,3,New
"Pre-Owned Dell OptiPlex 3020 Desktop Computer Tower Windows 11 Pro Intel Core i5 Processor 16GB RAM 500GB HDD with 19"" Monitor Wi-Fi and Keyboard, Mouse - Used Desktop PC",5C8-AVH1-NDS,2418.32,19,22,106,15.09433962264151,744067509,744067509,272,8.088235294117647,3177.99,0.00,759.67,TABLETS,Dell,35.99816588351601,2273.17,127.11960000000000000,0,Pre-Owned: Good
"Dell Optiplex 7010 Tower Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 16GB DDR3 RAM, 2TB SATA Hard Drive, Windows 11 Professional 64bit with (Monitor Not Included)",NKU-6NP8-GF0,749.76,4,4,13,30.76923076923077,788105244,788105244,19,21.052631578947366,749.76,0.00,0.00,COMPUTING,Dell,100.0,704.76,187.44000000000000000,0,New
"Pre-Owned DELL Optiplex 7020 Desktop Computer PC, Intel Quad-Core i7, 1TB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse",SQP-PAH-JOPT,1764.96,8,3,12,16.666666666666664,297291729,297291729,65,4.615384615384616,2170.58,0.00,405.62,TABLETS,Dell,21.150283119895242,1659.06,217.05800000000000000,0,Pre-Owned: Good
Dell OptiPlex 7010 Desktop Computer PC Core i5 8GB Ram 500GB HDD Wifi Windows 11,PR3-7Y98-D46,179.99,1,2,2,50.0,401072862,401072862,3,66.66666666666666,359.98,0.00,179.99,COMPUTING,Dell,91.0374656677246,169.19,179.99000000000000000,0,New
"Pre-Owned Dell OptiPlex 990 Desktop Computers, Intel Core i5, 8GB, 1TB, DVD",WH9-7A59-O47,0.00,0,0,1,0.0,436372606,436372606,1,0.0,0.00,0.00,0.00,TABLETS,Dell,66.66666666666667,0.00,"",0,Pre-Owned: Good
"Restored Dell OptiPlex 7010 Gaming PC, i5 Quad Core Gen 3, Radeon Graphics, 8GB RAM, 500GB HDD, WiFi, Win 11 (Refurbished)",YM3-1V30-D77,865.98,8,9,41,19.51219512195122,828374136,828374136,68,13.23529411764706,1443.30,144.33,432.99,TABLETS,Dell,31.332536136402805,814.02,111.02307692310000000,2,Restored: Like New
Lenovo M92P Desktop Computer PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 2TB HDD Windows 11 Pro with AMD Radeon Graphics Card (Roblox Ready),KE7-6F49-Y64,0.00,0,1,1,200.0,178105826,178105826,4,50.0,177.28,0.00,177.28,COMPUTING,Lenovo,0.0,0.00,177.28000000000000000,0,New
"Pre-Owned Dell Optiplex 990 Desktop Tower Computer, Intel Core i5, 8GB RAM, 250GB HD, DVD-ROM, Windows 11 Pro, Black",CN9-2Z14-L83,0.00,0,2,3,33.33333333333333,804524216,804524216,4,50.0,275.34,0.00,275.34,TABLETS,Dell,39.55297406514486,0.00,137.67000000000000000,0,Pre-Owned: Good
"Pre-Owned Dell OptiPlex 7010 Desktop Tower Computer, Intel Core i5, 4GB RAM, 320GB HD, DVD-ROM, Windows 11 Pro, Black Used",CP7-8O18-I37,0.00,0,0,0,"",459131846,459131846,0,"",0.00,0.00,0.00,TABLETS,Dell,100.0,0.00,"",0,Pre-Owned: Like New
Restored Dell Optiplex 7010 Windows 11 Home Premium Desktop PC Tower Core i5 3.1GHz Processor 16GB RAM 512SSD Hard Drive DVD-RW Wifi with a Monitor Not Included (Refurbished),L63-2R-79D,240.52,1,1,4,25.0,3892152276,3892152276,4,25.0,240.52,0.00,0.00,TABLETS,Dell,100.0,226.09,240.52000000000000000,0,Restored: Like New
Dell Optiplex 5040 Tower Desktop Computer | Quad Intel i5 (3.2) | 16GB DDR3 RAM | 500GB SSD Solid State | Windows 10 Professional | Home or Office PC,GVR-RCX-SNXL,0.00,0,0,2,0.0,5025452445,5023112836,6,0.0,0.00,0.00,0.00,COMPUTING,Dell,100.0,0.00,"",0,New
"Restored Dell RGB Gaming Desktop Computer PC, Intel i5 6th Gen. AMD Radeon RX 550 4GB DDR5, 16GB Ram, 512GB SSD, 22 inch Monitor, BTO RGB Gaming Keyboard Mouse & Headset, WiFi Windows 10 Pro (Refurbished)",P9I-IJS-1ETA,0.00,0,0,0,"",3385423630,3385423630,42,0.0,0.00,0.00,0.00,TABLETS,Dell,0.0,0.00,"",0,New
"Restored Dell U2419Hx 24"" Widescreen Monitor 1920 X 1080 5 ms 60 Hz 250 Nit Silver (Refurbished)",UJC-Q7O-DGE,0.00,0,0,1,0.0,185235528,185235528,1,0.0,0.00,0.00,0.00,COMPUTER MONITORS,Dell,50.0,0.00,"",0,Restored: Like New
"Restored HP G1 Desktop Computer Core i5 Processor 3.2GHz 16GB RAM 512GB SSD Dual 22"" LCD Windows 10 Pro (Refurbished)",421-18U-56UR,-162.23,-1,0,0,"",1548337187,1548337187,0,"",0.00,0.00,162.23,TABLETS,HP,0.0,-152.50,"",0,Restored: Like New
"Dell OptiPlex 7010 Desktop Computer PC, 3.40 GHz Intel i7 Quad Core Gen 3, 8GB DDR3 RAM, 240GB Solid State Drive (SSD) SSD Hard Drive, Windows 10 Professional 64bit",4UU-UXY-7SM,675.00,5,10,297,3.3670033670033668,406771978,406771978,373,2.680965147453083,1350.00,135.00,540.00,TABLETS,Dell,57.142857142857146,634.50,135.00000000000000000,1,New
"Restored Dell Optiplex 7010 Tower Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 320GB SATA Hard Drive, Windows 10 Professional 64bit (Refurbished)",9P9-9OP-K0S,98.83,1,1,2,50.0,55079799,55079799,8,12.5,98.83,0.00,0.00,TABLETS,Dell,42.85714340209961,92.90,98.83000000000000000,0,Restored: Like New
"Dell Optiplex 7010 Windows 7 Pro Desktop PC Tower Core i3 3.1GHz Processor 8GB RAM 500GB Hard Drive DVD-RW Wifi with a 17"" LCD-Used Computer",CC4-8M88-Z68,132.96,1,1,2,50.0,509358488,509358488,2,50.0,132.96,0.00,0.00,TABLETS,Dell,0.0,124.98,132.96000000000000000,0,New
"Restored Dell OptiPlex 3020 Desktop Computer Core i5 3.2GHz Processor 16GB RAM 1TB Hard Drive DVD-RW Wi-Fi with a 19"" LCD- Windows 7 PC (Refurbished)",TUA-RAOC-W5T,152.60,1,0,0,"",293118950,293118950,0,"",152.60,0.00,0.00,TABLETS,Dell,0.0,143.44,152.60000000000000000,0,Restored: Like New
Pre-Owned Used Lenovo ThinkPad T470s i7 2.60GHz 8GB 256GB SSD 10P B Grade,BX3-KFE-61R0,181.78,1,1,2,50.0,272773820,272773820,2,50.0,181.78,0.00,0.00,TABLETS,Lenovo,0.0,170.87,181.78000000000000000,0,Pre-Owned: Good
"Lenovo ThinkCentre M90P Desktop Computer PC, 3.10 GHz Intel i5 Dual Core Gen 1, 8GB DDR3 RAM, 2TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit",E2G-13J-Z6J,0.00,0,0,0,"",611194354,611194354,0,"",0.00,0.00,0.00,TABLETS,Lenovo,32.653114318847656,0.00,"",0,New
Dell OptiPlex 3020 Desktop Computer Tower i5 Dual Core 3.40 Ghz Computer PC 16GB DDR3 RAM 2TB Hard Drive Wifi DVDRW Windows 11 Pro 64 Bit (Used Desktop PC) with (Monitor Not Included),HS2-NC67-TIO,769.00,5,5,8,62.5,880858116,880858116,10,50.0,769.00,0.00,0.00,TABLETS,Dell,29.883403778076172,722.85,153.80000000000000000,0,New
"2018 Certified Used Lenovo M93P SFF, Intel Core I5-4570 3.2GHz, 16GB DDR3, Brand New 360GB SSD, DVD, WIFI, BT 4.0, HDMI, USB 3.0, VGA, DP Port, Windows 10 Pro 64 Bit(English/Spanish)",AJ6-U27-G6S,0.00,0,0,0,"",290041274,290041274,0,"",0.00,0.00,0.00,TABLETS,Lenovo,0.0,0.00,"",0,New
Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 250GB Hard Drive Windows 11 Pro 64bit with a (Monitor Not Included) Keyboard and Mouse (Used-Like ),2SR-R7F-M1D,154.89,1,1,0,"",721167419,721167419,0,"",154.89,0.00,0.00,TABLETS,HP,67.34688568115234,145.60,154.89000000000000000,0,New
"Restored HP G1 Desktop Computer Core i5 CPU up to 16GB RAM 2TB HDD or 512GB SSD and a 24"" LCD with Windows 10 (Refurbished)",SK0-03E-TK3D,289.46,2,2,0,"",1744907905,1744907905,106,1.8867924528301887,289.46,0.00,0.00,TABLETS,Dell,33.67344284057617,272.10,144.73000000000000000,0,Restored: Like New
Pre-Owned Dell Optiplex 7010 3.2Ghz Tower Computer PC I5-3470 Quad Core 8GB 250GB DVRW WiFi Windows 10 1 Year Warranty,MXM-MNR-LEQ,0.00,0,0,0,"",869255834,869255834,0,"",0.00,0.00,0.00,TABLETS,Dell,33.333333333333336,0.00,"",0,Pre-Owned: Good
